,Unnamed: 0,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face,gamma_text,gamma_emoticon,gamma
1401,2163,1106340735283011584,525731554,RT @LadyLeshurr: Nicki is extraaaa gorgeous in real Life were the same height 😩😩😩😩,0x1f629|0x1f629|0x1f629|0x1f629,negative,rt nicki extraaaa gorgeous real life height,0x1f629|0x1f629|0x1f629|0x1f629,0.6124,0.4499999999999999,-0.8899834752082825,-0.368,0.9804,0.8179999999999998,-0.5219834752082825,1,0,1
1406,2169,1106386649380995072,22476860,"#bbcqt
Maybe the #TheresaMay 'Magic Money Tree'  bribe worked😉

#Brexit #PeoplesVote #BrexitMayhem #fbpe https://t.co/uZ01p8LTuf",0x1f609,negative,maybe  magic money tree  bribe work,0x1f609,-0.2023,0.5,0.7507290244102478,0.463,-0.6653,0.03699999999999998,0.2877290244102478,0,1,0
1415,2182,1106441309378801664,1697751708,"Unexploded bomb found at Chris Grayling's 'no-deal Brexit lorry park' airport 

Boom, boom! 😹
https://t.co/uYR5NH4rnI",0x1f639,negative,unexploded bomb find chris graylings  nodeal brexit lorry park  airport boom  boom ,0x1f639,-0.4939,0.0,0.5931956768035889,0.141,-0.6349,-0.141,0.45219567680358885,0,1,0
1421,2190,1106452551396843520,118362930,Lightweight tweet amidst the serious Brexit chaos and NZ shootings ....I love @ranvir01 ‘s coat! 💕Looks so cosy! 😍,0x1f60d,positive,lightweight tweet amidst serious brexit chaos nz shooting  love  coat  two_hearts look cosy ,0x1f60d,0.0516,0.0833333333333333,0.497372567653656,0.678,-0.6264000000000001,-0.5946666666666668,-0.18062743234634404,1,1,1
1424,2193,1106453141426442240,33250328,Theresa May wants a third vote on her failed deal but no referendum on Brexit. 😏😏😏 #PeoplesVote #RevokeA50 https://t.co/nKj2nB3E17,0x1f60f|0x1f60f|0x1f60f,negative,theresa may want third vote fail deal referendum brexit ,0x1f60f|0x1f60f|0x1f60f,-0.4939,-0.25,0.6585239171981812,0.332,-0.8259000000000001,-0.5820000000000001,0.32652391719818114,0,1,0
1426,2196,1106457860383363072,4922557642,Horrific news from New Zealand. Never before has there been time for greater #Unity .... yet still we #brexit 😢,0x1f622,neutral,horrific news new zealand  never time great  yet still,0x1f622,-0.8269,-0.0212121212121212,0.8724798560142517,0.007,-0.8339,-0.0282121212121212,0.8654798560142517,0,1,0
1427,2198,1106458325049360384,919226927809990528,@bobbyb2bc @SkyNews @realDonaldTrump Can’t believe you blame brexit 😂!! I’ve just spilled my cup of coffee! Bastard brexit! Get a grip,0x1f602,negative, believe blame brexit    spill cup coffee  bastard brexit  get grip,0x1f602,-0.7096,0.0,0.8690333962440491,0.221,-0.9306,-0.221,0.6480333962440491,0,1,0
1435,2208,1106468604432785408,352646670,The confusion of Brexit - Part 4 🤔😆 Totally #ConfusedDotCom https://t.co/UWccDpfLqh,0x1f606,neutral,confusion brexit  part 4 thinking_face totally,0x1f606,-0.296,0.0,0.5783867835998535,0.409,-0.705,-0.409,0.16938678359985354,0,1,0
1437,2210,1106468817167937536,618098972,@RMcGreevy1301 It be 100 times worse than brexit for us but luckily ppl here have more cop on &amp; wouldn’t vote for it🇮🇪😀,0x1f600,neutral,100 time bad brexit u luckily ppl cop   vote  ,0x1f600,-0.0516,-0.1833333333333332,0.5800300240516663,0.568,-0.6195999999999999,-0.7513333333333332,0.01203002405166631,0,1,0
1440,2214,1106470521040973824,624557599,"HORRIFIC!
New Zealand senator letter OMG! 😱
This is the typical Brexiteer
The typical far right extremist
The Trump… https://t.co/2Mbrtdactq",0x1f631,negative,horrific  new zealand senator letter omg  typical brexiteer typical far right extremist trump ,0x1f631,-0.6597,-0.1352092352092352,0.8632237315177917,0.19,-0.8496999999999999,-0.32520923520923517,0.6732237315177918,0,1,0
1457,2235,1106484834413789184,532121771,"Anyone got anything nice to share today? 
Because between NZ and Brexit, I just can't. 😔",0x1f614,positive,anyone get anything nice share today  nz brexit  cant ,0x1f614,0.6124,0.6,0.4854292273521423,-0.146,0.7584000000000001,0.746,0.6314292273521422,1,0,1
1458,2236,1106486566233563136,55841095,"@MikkiHEL That is a huge part of Brexit. Elected politicians playing games, pouring fuel on the fire with no care for those in the flames 😡",0x1f621,negative,huge part brexit  elect politician play game  pour fuel fire care flame,0x1f621,0.6705,0.2666666666666667,0.5703397989273071,-0.173,0.8434999999999999,0.4396666666666667,0.7433397989273072,1,0,1
1464,2244,1106493605252947968,69696634,"@richardhayman7 @TheaDickinson @DevonBloke 😂😂😂 Flawed Advisory referendum filled with electoral fraud and cheating,… https://t.co/rHfCSvYtXq",0x1f602|0x1f602|0x1f602,negative,flaw advisory referendum fill electoral fraud cheating  ,0x1f602|0x1f602|0x1f602,-0.8126,0.0,0.8145458102226257,0.221,-1.0336,-0.221,0.5935458102226258,0,1,0
1473,2258,1106502173930733568,228172532,@Alicekilgarriff @ElenaInLimbo @InLimboBrexit 😠 Italian is a beautiful language to speak (sto imparando subito). An… https://t.co/hFwmc5wK8l,0x1f620,positive,italian beautiful language speak  sto imparando subito   ,0x1f620,0.5994,0.425,-0.7349432110786438,-0.299,0.8984000000000001,0.724,-0.4359432110786438,1,0,1
1478,2263,1106506069420007424,20702486,"If we don't leave there will be riots. 
If we do leave there won't be riots. 
I think that says enough. 
😡 #Brexit #",0x1f621,negative,leave riot  leave riot  think say enough  ,0x1f621,-0.8225,0.0,0.5516859889030457,-0.173,-0.6495,0.173,0.7246859889030457,0,0,0
1479,2264,1106506873585496064,37512310,"Brilliant and brave. Good job, @ThreeUK 😂👌 #Brexit #PhonesAreGood https://t.co/2jF94SeY6O",0x1f602,positive,brilliant brave  good job  OK_hand,0x1f602,0.8779,0.8000000000000002,-0.9438514709472656,0.221,0.6569,0.5790000000000002,-1.1648514709472657,1,1,1
1500,2289,1106536481353543680,920298663292874880,#Brexit marches kicking off in #Newcastle 😂 on a bloody Friday,0x1f602,negative,march kick bloody friday,0x1f602,-0.4404,-0.8,0.5534374117851257,0.221,-0.6614,-1.0210000000000001,0.33243741178512576,0,1,0
1504,2294,1106539189938601984,179931221,"RT @djkhaled: Wow I can’t believe thats was me on the left wow 😮 !! Look at me now!! 
THE NEW WEIGHT WATCHERS! @ww JOIN NOW THE WINNING TEA…",0x1f62e,neutral,rt wow  believe thats leave wow   look   new weight watcher  join win tea ,0x1f62e,0.9246,0.2840909090909091,-0.7168855667114258,0.269,0.6556,0.0150909090909091,-0.9858855667114258,1,1,1
1507,2297,1106540522058010624,604121298,As if the #Brexit chaos wasn’t bad enough ... 😱 https://t.co/t3KKFOJBm3,0x1f631,negative,chaos  bad enough ,0x1f631,-0.802,-0.3499999999999999,0.8715272545814514,0.19,-0.992,-0.5399999999999999,0.6815272545814515,0,1,0
1511,2301,1106542328301400064,242055445,@JackDunc1 Exactly! Never trust a Tory. Brexit Secretary takes it to new levels! Amazing! 😕,0x1f615,positive,exactly  never trust tory  brexit secretary take new level  amazing ,0x1f615,0.2728,0.2037878787878788,0.6413580775260925,-0.397,0.6698,0.6007878787878789,1.0383580775260925,1,0,1
1513,2304,1106544510811676672,78336585,"I'm crying 😭😭😭, omg you're such lovely man joon, I love u whit all my heart https://t.co/erZzHaayBu",0x1f62d|0x1f62d|0x1f62d,neutral,im cry  omg lovely man joon  love u whit heart,0x1f62d|0x1f62d|0x1f62d,0.7096,0.5,-0.9751245379447936,-0.093,0.8026,0.593,-0.8821245379447936,1,0,1
1514,2305,1106544588410535936,210413648,My cat is fucking disgusting 😂🤦🏾‍♀️,0x1f602,negative,cat fuck disgust person_facepalming mediumdark_skin_tone  female_sign ,0x1f602,-0.8126,-0.4,0.8790010213851929,0.221,-1.0336,-0.621,0.6580010213851929,0,1,0
1521,2318,1106558741279846400,3288219951,"@spikedonline @jowilliams293 

So rt wing Brexit leaders that inflicted the pain on w/class NEED them now (to get their Brexit through) 😂😂",0x1f602|0x1f602,negative,rt wing brexit leader inflict pain w  class need  get brexit ,0x1f602|0x1f602,-0.5106,0.0,0.8163098096847534,0.221,-0.7316,-0.221,0.5953098096847534,0,1,0
1525,2322,1106561095458848768,1057645927,"😂😂😂 WE, the people, have not rejected #NoDeal Brexit, our undemocratic, self-serving, arrogant #REMAINMPs have. But… https://t.co/Fk48aatpny",0x1f602|0x1f602|0x1f602,positive, people  reject brexit  undemocratic  selfserving  arrogant  ,0x1f602|0x1f602|0x1f602,-0.7096,0.0,0.923284113407135,0.221,-0.9306,-0.221,0.702284113407135,0,1,0
1529,2326,1106563542872965120,299908772,“a largely illegal referendum” 😉 #brexit https://t.co/gAXH5hJWSK,0x1f609,negative, largely illegal referendum ,0x1f609,-0.5574,-0.5,0.5000897645950317,0.463,-1.0204,-0.9630000000000001,0.037089764595031716,0,1,0
1531,2329,1106567736547831808,1672993074,"@Gary_Gowers Such is life 😂...at least it’s took over from all the brexit bull💩 and mildly entertaining, I’d like t… https://t.co/otcy3Viant",0x1f602,positive,life  least  take brexit bull pile_of_poo mildly entertaining   like ,0x1f602,0.6597,0.1,-0.5383729934692383,0.221,0.4387,-0.121,-0.7593729934692383,1,1,1
1532,2332,1106570670455119872,2706896858,@_chelseajade you did not have to stunt on us so hard 😍,0x1f60d,negative,stunt u hard,0x1f60d,-0.1027,-0.2916666666666667,0.5102810859680176,0.678,-0.7807000000000001,-0.9696666666666667,-0.16771891403198247,0,1,0
1536,2336,1106574568020459520,1109173909,@mutablejoe Thank you that made me laugh.  All the serious Brexit stuff then this tweet. 😂,0x1f602,positive,thank make laugh  serious brexit stuff tweet ,0x1f602,0.7003,-0.0166666666666666,-0.7363505363464355,0.221,0.47930000000000006,-0.2376666666666666,-0.9573505363464355,1,1,1
1538,2338,1106575534224494592,27610463,RT @spicebae_: sis said “teeth so white they talk back to the police” im dying 😂😂😂 https://t.co/5kXT3i9ypJ,0x1f602|0x1f602|0x1f602,neutral,rt si say  teeth white talk back police  im die,0x1f602|0x1f602|0x1f602,-0.5994,0.0,0.7379854321479797,0.221,-0.8204,-0.221,0.5169854321479798,0,1,0
1540,2342,1106577020853649408,1045761855711580032,I haven’t followed Brexit but one thing I do know. You can’t quit. You must continue the fight until your last day 🙏 https://t.co/MznHO1ZnIX,0x1f64f,negative, follow brexit one thing know   quit  must continue fight last day,0x1f64f,-0.3818,0.0,0.6640739440917969,0.417,-0.7988,-0.417,0.2470739440917969,0,1,0
1544,2347,1106582821349588992,173522969,@JoeHunter_ @MarkBuzzB Brexit? 😂😂 You are completely insane!,0x1f602|0x1f602,negative,brexit  completely insane ,0x1f602|0x1f602,-0.4576,-1.0,0.8513891100883484,0.221,-0.6786,-1.221,0.6303891100883484,0,1,0
1546,2349,1106584616197074944,130561606,@davemacladd Chris Failing BREXIT - sounds about right. He's got my vote! 😂🇬🇧🇪🇺,0x1f602,negative,chris fail brexit  sound right  hes get vote     ,0x1f602,-0.5423,0.0619047619047619,0.5212063789367676,0.221,-0.7633,-0.1590952380952381,0.3002063789367676,0,1,0
1549,2353,1106588316693159936,573802599,Love that Moneyfarm has a Brexit ISA 😂. Punchy,0x1f602,positive,love moneyfarm brexit isa  punchy,0x1f602,0.6369,0.5,0.4782107472419739,0.221,0.41590000000000005,0.279,0.2572107472419739,1,1,1
1553,2361,1106593227661037568,6293752,shownu please😭😭 he's so kindhearted and loving to mbb I'm sad 😭😭😭,0x1f62d|0x1f62d|0x1f62d|0x1f62d|0x1f62d,neutral,shownu please hes kindhearted love mbb im sad,0x1f62d|0x1f62d|0x1f62d|0x1f62d|0x1f62d,0.5267,0.0,-0.4940627813339233,-0.093,0.6196999999999999,0.093,-0.40106278133392326,1,0,1
1554,2363,1106593909269061632,883942648721153920,😂😂 someone is bricking it - by this logic - you can’t leave with no deal #eejit #erse #numpty 😂😂 yer Brexit is fuck… https://t.co/SqiHxK4fy2,0x1f602|0x1f602|0x1f602|0x1f602,negative,someone bricking  logic   leave deal yer brexit fuck ,0x1f602|0x1f602|0x1f602|0x1f602,-0.5719,-0.4,0.8220639824867249,0.221,-0.7928999999999999,-0.621,0.6010639824867249,0,1,0
1558,2371,1106597359964831744,865331436,@RealCandaceO @Lisa_Botski_ Is brexit your fault though?😄,0x1f604,neutral,brexit fault though ,0x1f604,-0.4019,0.0,0.4903345108032226,0.421,-0.8229,-0.421,0.06933451080322262,0,1,0
1567,2384,1106608336278048768,395580221,@Stuart_Linnell Good mediation 😡 - the quality of mediation / negotiation reminiscent of the Brexit discussions by… https://t.co/11t2aL5gQc,0x1f621,positive,good mediation  quality mediation  negotiation reminiscent brexit discussion ,0x1f621,0.4404,0.35,0.5042298436164856,-0.173,0.6134,0.5229999999999999,0.6772298436164856,1,0,1
1568,2386,1106610269999034368,2304618912,@Buckmenstaf @sleyheron I'll decide that after they decided about Brexit 😄,0x1f604,neutral,ill decide decide brexit,0x1f604,-0.4215,-0.5,0.7819647192955017,0.421,-0.8425,-0.921,0.3609647192955017,0,1,0
1573,2391,1106615357500993536,318730288,@MY90592138 @CJTS7006 Then I don’t know what to tell you except good luck with Brexit 😂,0x1f602,positive, know tell except good luck brexit,0x1f602,0.7096,0.7,0.5776592493057251,0.221,0.48860000000000003,0.479,0.3566592493057251,1,1,1
1589,2415,1106635362867261440,3245075319,@supersleuth4 It’s a portmanteau of Brexit and Entry.... if all avenues to leave the EU fail we need to prepare for Bre-Entry 😂,0x1f602,negative, portmanteau brexit entry  avenue leave eu fail need prepare breentry,0x1f602,-0.5719,-0.5,0.5681085586547852,0.221,-0.7928999999999999,-0.721,0.3471085586547852,0,1,0
1592,2419,1106637715355983872,726208304,'The danger is that we see Trump and Brexit as temporary blips' 🙌🙌🙌 @EdwardJDavey https://t.co/Gpj0qnlJAn,0x1f64c|0x1f64c|0x1f64c,negative, danger see trump brexit temporary blip ,0x1f64c|0x1f64c|0x1f64c,-0.5267,0.0,0.685076117515564,0.559,-1.0857,-0.559,0.1260761175155639,0,1,0
1599,2427,1106644921640013824,2180186675,"‘Laughter is the best medicine’, I hope, here’s some light relief re: Brexit! Namaste...🧘‍♀️😂
https://t.co/ef15PTXUcd",0x1f602,positive, laughter best medicine   hope   light relief  brexit  namaste  person_in_lotus_position  female_sign ,0x1f602,0.9246,0.7,-0.6851458549499512,0.221,0.7036,0.479,-0.9061458549499511,1,1,1
1602,2430,1106647707479953408,1256895660,@Grymma See the damage that Brexit is causing already??! 😄,0x1f604,negative,see damage brexit cause already   ,0x1f604,-0.4939,0.0,0.8070545196533203,0.421,-0.9149,-0.421,0.3860545196533203,0,1,0
1611,2443,1106655857910132736,20974643,"Look at all those lovely, brilliant people. They used to be here. 😢 #brexit https://t.co/Q3P1uMfKuJ",0x1f622,positive,look lovely  brilliant people  use ,0x1f622,0.8225,0.7,-0.95597642660141,0.007,0.8155,0.693,-0.96297642660141,1,1,1
1613,2445,1106657083800371200,405142803,"@naeweenippy @theSNP She’s definitely not bright enough, to understand Brexit, cringeworthy😱",0x1f631,negative, definitely bright enough  understand brexit  cringeworthy,0x1f631,0.6808,0.35,0.3995125591754913,0.19,0.49079999999999996,0.15999999999999998,0.20951255917549128,1,1,1
1614,2446,1106657762530992128,3011256515,RT @lexfgo: i wish it felt like this outside everyday 😩,0x1f629,negative,rt wish felt like outside everyday,0x1f629,0.6369,-0.1,0.5249866843223572,-0.368,1.0049000000000001,0.268,0.8929866843223572,1,0,1
1615,2447,1106659349529837568,18046592,@MarkCF1 @ByDonkeys @mrjamesob That’s why I’ve given them the proceeds of this week’s Brexit swear box 😍,0x1f60d,negative,  give proceeds week  brexit swear box,0x1f60d,-0.0516,0.0,0.6221826672554016,0.678,-0.7296,-0.678,-0.055817332744598436,0,1,0
1621,2455,1106663292804698112,943935260936556544,@TheCryptoGrill @XRP_Harvester @HODLonasec No more Brexit.... it’s delayed 😉,0x1f609,negative,brexit   delayed,0x1f609,-0.2263,0.0,0.5204371213912964,0.463,-0.6893,-0.463,0.057437121391296364,0,1,0
1623,2457,1106664624613666816,199071237,"@business This Brexit thing may never happens. It looks like if you want to tell NO/ to Brexit/, say it slowly 😇",0x1f607,positive,brexit thing may never happen  look like want tell  brexit   say slowly,0x1f607,-0.2047,-0.3,0.4657348692417145,0.587,-0.7917,-0.887,-0.12126513075828549,0,1,0
1627,2463,1106666180297871360,976412534667468800,"Wait, watching Avengers Endgame right now is an option? 😮 I'll take brexit if I can watch it now! #sunlituplands… https://t.co/ouBUy1N4FF",0x1f62e,positive,wait  watch avenger endgame right option  ill take brexit watch ,0x1f62e,-0.4215,-0.1071428571428571,0.6906900405883789,0.269,-0.6905,-0.3761428571428571,0.4216900405883789,0,1,0
1629,2466,1106669187383083008,2630723315,"@BornLondoner Neither. Much like brexit, neither of those exist. But I love the fact you're on the hook to reply every time 😉",0x1f609,positive,neither  much like brexit  neither exist  love fact hook reply every time,0x1f609,-0.6681,0.35,0.4770795404911041,0.463,-1.1311,-0.11300000000000004,0.014079540491104103,0,1,0
1639,2481,1106677605573386240,2846503595,"😰Homelessness
😰Poor social care 
😰Poor mental health care
😰Poor provision for youth 
😰Low community policing 
😰Scho… https://t.co/YGHOwD52NL",0x1f630|0x1f630|0x1f630|0x1f630|0x1f630|0x1f630,negative,homelessness poor social care poor mental health care poor provision youth low community police scho ,0x1f630|0x1f630|0x1f630|0x1f630|0x1f630|0x1f630,-0.6124,-0.2111111111111111,0.82585209608078,-0.02,-0.5924,-0.19111111111111112,0.84585209608078,0,0,0
1643,2485,1106680059182678016,137117288,Loving @bbcbreakthenews tonight with @des_clarke &amp; the panel 😂🤣 all things #Brexit #DesperateHousewives #whalemusic &amp; #aberdeenthenewdubai,0x1f602,positive,love tonight  panel rolling_on_the_floor_laughing thing ,0x1f602,0.6369,0.5,-0.961987555027008,0.221,0.41590000000000005,0.279,-1.182987555027008,1,1,1
1646,2488,1106681289397190656,934912037083369472,I’m fuming about nicki minaj like fuck off you bleedin Barbie doll 😂,0x1f602,negative, fume nicki minaj like fuck bleedin barbie doll,0x1f602,-0.4939,-0.4,0.7591650485992432,0.221,-0.7149,-0.621,0.5381650485992432,0,1,0
1652,2494,1106685191521779712,1079085946212139008,@corbynbesson Brexit 😂 welcome to England lol,0x1f602,positive,brexit welcome england lol,0x1f602,0.7003,0.8,-0.782018780708313,0.221,0.47930000000000006,0.5790000000000001,-1.003018780708313,1,1,1
1654,2497,1106686909852647424,51856003,"@OFOCBrexit @LuckyLucke11 @jeremycorbyn Haha good old brexiteer Corbyn, I knew he wouldn't let us down 😂😂 #Brexit",0x1f602|0x1f602,positive,haha good old brexiteer corbyn  know let u,0x1f602|0x1f602,0.7096,0.3333333333333333,0.6233750581741333,0.221,0.48860000000000003,0.11233333333333331,0.4023750581741333,1,1,1
1667,2514,1106697379351277568,2468294170,"Not only did he start this brexit rubbish, he reopened the McCann case and wasted millions of £’s😊😊😊😊😊😊😊😊😊😊",0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a,negative,start brexit rubbish  reopen mccann case waste million  ,0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a|0x1f60a,-0.4215,-0.2,0.8069764971733093,0.644,-1.0655000000000001,-0.8440000000000001,0.1629764971733093,0,1,0
1674,2522,1106700838343528448,20073041,"Is this the route to Revoke even before 29/3 Rebecca ?🤔😎

Brexit date 29/3 still in force
What if she loses MV3 nex… https://t.co/NcqlgZ5ZZe",0x1f60e,neutral,route revoke even 293 rebecca  thinking_face brexit date 293 still force lose mv3 nex ,0x1f60e,-0.4019,0.0,0.5459164381027222,0.491,-0.8929,-0.491,0.054916438102722176,0,1,0
1677,2525,1106703195362000896,2762359868,Ppl have already died because of Brexit? What bollox 😂😂😂 https://t.co/LCt8qOSE8v,0x1f602|0x1f602|0x1f602,negative,ppl already die brexit  bollox,0x1f602|0x1f602|0x1f602,-0.5994,0.0,0.8648571372032166,0.221,-0.8204,-0.221,0.6438571372032166,0,1,0
1678,2526,1106703455899607040,20073041,"Is this a route to Revoke even before 29/3 DFB ?🤔😎

Brexit date 29/3 still in force
What if she loses MV3 next week… https://t.co/PAOZLMpO69",0x1f60e,neutral,route revoke even 293 dfb  thinking_face brexit date 293 still force lose mv3 next week ,0x1f60e,-0.4019,0.0,0.4890439510345459,0.491,-0.8929,-0.491,-0.0019560489654540936,0,1,0
1682,2532,1106711748260827136,818514819749965824,"@Conservative_JA yeh, because Brexit will be great for the environment... 😒",0x1f612,positive,yeh  brexit great environment ,0x1f612,0.6249,0.8,-0.8227065205574036,-0.374,0.9989,1.174,-0.44870652055740357,1,0,1
1688,2539,1106718646209077248,61956491,Another benefit of brexit.. oh wait 😩🤦🏼‍♂️🙈 https://t.co/oqUZH9HHiu,0x1f629|0x1f648,positive,another benefit brexit  oh wait person_facepalming mediumlight_skin_tone  male_sign ,0x1f629|0x1f648,0.4588,0.0,0.5844779014587402,0.032,0.42679999999999996,-0.032,0.5524779014587402,1,1,1
1689,2540,1106720079780163584,2346787831,Very proud to hear myself singing and shouting to #StopBrexit especially behind the health minister 😡 #saveourNHS (… https://t.co/arz8m887DC,0x1f621,positive,proud hear sing shout especially behind health minister  ,0x1f621,0.4767,0.0,-0.857303261756897,-0.173,0.6496999999999999,0.173,-0.6843032617568969,1,0,1
1692,2543,1106726707896168448,800177784,These people 😱.  What have brexit architects done to this amazing country we were all so proud of in 2012 that thes… https://t.co/yHeymMEmTu,0x1f631,positive,people  brexit architects do amazing country proud 2012 thes ,0x1f631,0.7845,0.7000000000000001,-0.9118424654006958,0.19,0.5945,0.51,-1.1018424654006957,1,1,1
1700,2551,1106750032030498816,17888709,"😡RageTweets18😡

Farage: “The solution to avoid hordes of new Brexit party MEPs being elected is for the EU council… https://t.co/wMZ6kP8wYE",0x1f621|0x1f621,negative,ragetweets 18 farage   solution avoid hordes new brexit party meps elect eu council ,0x1f621|0x1f621,0.4215,0.4681818181818182,0.5572235584259033,-0.173,0.5945,0.6411818181818182,0.7302235584259034,1,0,1
1705,2557,1106792731471462400,65162550,@mrchrisjohn And this is the guy that MPs are trying to keep happy 😐 #brexit,0x1f610,positive,guy mp try keep happy,0x1f610,0.5719,0.8,-0.6287897229194641,-0.388,0.9599,1.1880000000000002,-0.2407897229194641,1,0,1
1706,2558,1106795444020088832,4381561229,"@acgrayling Yes,yes, yes. And Brexit is responsible for today’s rain.😴",0x1f634,positive,yes  yes  yes  brexit responsible today  rain ,0x1f634,0.8555,0.2,-0.6704930663108826,-0.08,0.9355,0.28,-0.5904930663108826,1,0,1
1708,2560,1106801673928953856,206772544,#UK to stay😃🇪🇺. At least a little longer... #EU creates new cliff-edge as wrangling over #brexit delay begins... https://t.co/Yae1DJ2vda,0x1f603,negative,stay    least little long  create new cliffedge wrangling delay begin ,0x1f603,-0.1226,-0.1002840909090909,0.7754196524620056,0.557,-0.6796000000000001,-0.6572840909090909,0.21841965246200556,0,1,0
1709,2561,1106802247403556864,708779302335201280,@sebroche Let me refraise that. May is a disaster for Britain 😉😉😉. Most people don't want the brexit anymore.,0x1f609|0x1f609|0x1f609,negative,let refraise  may disaster britain  people want brexit anymore ,0x1f609|0x1f609|0x1f609,-0.5859,0.0,0.6530745625495911,0.463,-1.0489,-0.463,0.19007456254959104,0,1,0
1716,2571,1106813843827757056,1498202168,Forget brexit F1 is back 🙌🙌 #AusGP #F1isBack #forgetbrexit,0x1f64c|0x1f64c,negative,forget brexit f1 back,0x1f64c|0x1f64c,-0.2263,0.0,0.569908082485199,0.559,-0.7853000000000001,-0.559,0.010908082485198922,0,1,0
1718,2574,1106814612807262208,19367740,"Loving the Brit waving the Union Flag with ""sod Brexit, let's watch F1"". My thoughts exactly. 😂 #F1 #AusGP",0x1f602,positive,love brit wave union flag  sod brexit  lets watch f1   thought exactly ,0x1f602,0.6369,0.375,-0.5792148113250732,0.221,0.41590000000000005,0.154,-0.8002148113250732,1,1,1
1719,2576,1106815259371802624,22010343,Controversial opinion: all those that voted Brexit should be the ones that have to pay the fine for the Brexit delay 👀😂,0x1f602,negative,controversial opinion  voted brexit one pay fine brexit delay eyes,0x1f602,-0.4019,0.4833333333333334,0.5898882150650024,0.221,-0.6229,0.2623333333333334,0.36888821506500247,0,1,0
1728,2588,1106829610589802496,1045252398271406080,The Country donates £63 mill to red nose day great effort👏👏The Government waste £3 Billion On Brexit 😡😡🥊where is th… https://t.co/AorJHczFag,0x1f621|0x1f621,positive,country donate  63 mill red nose day great effort clapping_hands clapping_hands government waste  3 billion brexit boxing_glove th ,0x1f621|0x1f621,0.3182,0.2,0.4642860889434814,-0.173,0.49119999999999997,0.373,0.6372860889434814,1,0,1
1731,2592,1106831166366199808,280690992,Love this 😂 #SoftBorderPatrol #Brexit https://t.co/p91kJZKQKl,0x1f602,positive,love,0x1f602,0.6369,0.5,-0.5487027764320374,0.221,0.41590000000000005,0.279,-0.7697027764320373,1,1,1
1734,2595,1106832867873701888,72588786,Nigel Farage will not complete Brexit Betrayal March despite urging supporters to join him 😂 https://t.co/nSrYObr3oU,0x1f602,negative,nigel farage complete brexit betrayal march despite urge supporter join,0x1f602,-0.7581,0.1,0.6115173101425171,0.221,-0.9791,-0.121,0.3905173101425171,0,1,0
1738,2599,1106835063499616256,1072661690863534080,@pentilyet Lol incredible. They were probably just relieved to get correspondence that wasn’t related to Brexit 😂,0x1f602,positive,lol incredible  probably relieve get correspondence  relate brexit,0x1f602,0.6486,0.8500000000000001,0.5014668703079224,0.221,0.4276,0.6290000000000001,0.2804668703079224,1,1,1
1739,2600,1106835532552769536,46453958,@Nigel_Farage @fishingforleave I can’t even watch the news or anything negative to do with Brexit I’m gutted. Give us hope Nigel 🙏🏻,0x1f64f,neutral, even watch news anything negative brexit  gutted  give u hope nigel light_skin_tone,0x1f64f,-0.2023,-0.3,0.605414867401123,0.417,-0.6193,-0.717,0.18841486740112307,0,1,0
1742,2604,1106836766374461440,773416317739233280,@snb19692 By which he OBVIOUSLY includes his Stupid 'Brexit' !  😉,0x1f609,negative,obviously include stupid  brexit  ,0x1f609,-0.5267,-0.3999999999999999,0.8591738939285278,0.463,-0.9897,-0.863,0.3961738939285278,0,1,0
1744,2608,1106837465699180544,955496826098147200,@theresa_may Don't the Tories incite hatred and fear? Hence Brexit 😡,0x1f621,negative,tory incite hatred fear  hence brexit,0x1f621,-0.8126,0.0,0.8730533123016357,-0.173,-0.6396,0.173,1.0460533123016358,0,0,0
1749,2614,1106841818778472448,860400738266173440,RT @deanlewismusic: I can’t believe I’m saying this - guys I’m performing @JimmyKimmelLive on Monday 😭😭😭😭😭 I’m playing a brand new song too…,0x1f62d|0x1f62d|0x1f62d|0x1f62d|0x1f62d,positive,rt  believe  say  guy  perform monday  play brand new song ,0x1f62d|0x1f62d|0x1f62d|0x1f62d|0x1f62d,0.34,0.1363636363636363,0.6341317296028137,-0.093,0.43300000000000005,0.2293636363636363,0.7271317296028137,1,0,1
1751,2616,1106842432677838848,1921351764,Are you ready for final hurdle 🏉who will be celebrating 🏆🍾🏉🍾or 😂 Enjoy! &amp; forget #Brexit https://t.co/wZM8wwcb1B,0x1f602,positive,ready final hurdle rugby_football celebrate trophy bottle_with_popping_cork rugby_football bottle_with_popping_cork enjoy   forget,0x1f602,0.8176,0.2,-0.8421763777732849,0.221,0.5966,-0.02099999999999999,-1.063176377773285,1,1,1
1752,2617,1106843794442317824,247317970,@dbretty The Irish collective welcomes your support and we’ll have a place for you when #Brexit happens 😂,0x1f602,positive,irish collective welcome support  place happen,0x1f602,0.6908,0.4,-0.8093469738960266,0.221,0.4698,0.17900000000000002,-1.0303469738960267,1,1,1
