,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face
131,688496353379508224,3177406031,@Jamin2g 😊😊😊 Key point: THE NUMBER WANTING TO STAY FALLS BY 4%. #BREXIT,0x1f60a|0x1f60a|0x1f60a,neutral,smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes smiling_face_with_smiling_eyes key point  number want stay fall 4  ,0x1f60a|0x1f60a|0x1f60a,0.1531,0.0,-0.5215032696723938,0.644,0.4909,0.644,1.165503269672394
132,688497092688539648,3177406031,"THIS COMBINES WITH A 6% LEAD FOR #BREXIT IN THE DAILY MAIL OPINION POLL.

I AM A VERY HAPPY BUNNY TONIGHT 😊https://t.co/1LHDOeCvtR",0x1f60a,positive,combine 6  lead daily mail opinion poll  happy bunny tonight smiling_face_with_smiling_eyes,0x1f60a,0.5719,0.4,-0.7961368560791016,0.644,0.07210000000000005,0.244,1.4401368560791017
133,688497708945006592,3177406031,"@TheHappyKipper Interestingly, only 9% of the 21% undecideds would give us a #BREXIT victory. I reckon we can manage that - and more 😊",0x1f60a,positive,interestingly  9  21  undecideds would give u victory  reckon manage  smiling_face_with_smiling_eyes,0x1f60a,0.4019,0.5,-0.5381190776824951,0.644,0.24210000000000004,0.14400000000000002,1.1821190776824952
134,688483410998915072,1027152660,@yorkshirebec Lol - Current Dow = early signal of market crash &amp; poss re-run of 2008. This could kill #Brexit 😮,0x1f62e,negative,lol  current dow  early signal market crash  po rerun 2008  could kill face_with_open_mouth,0x1f62e,-0.8481,0.3,0.668515682220459,0.269,1.1171,0.030999999999999972,0.39951568222045897
135,688499424008507392,3177406031,@dancrawford85 @DailyMirror 😂😂😂 The tide is with #Brexit. TWO MAJOR POLLS TONIGHT show we are fed up Merkel's Eurabia. We want OUT OUT OUT!,0x1f602|0x1f602|0x1f602,positive,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tide two major poll tonight show feed merkels eurabia  want ,0x1f602|0x1f602|0x1f602,0.0772,0.0625,0.7033389210700989,0.221,0.14379999999999998,0.1585,0.4823389210700989
136,688486528683761664,4765080481,@hollyhewitt8411 what are you??? 80?? It's Saturday fucking night for fucks sake 😂😂😂😂,0x1f602|0x1f602|0x1f602|0x1f602,negative,   80   saturday fuck night fuck sake face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602|0x1f602|0x1f602,-0.7906,-0.4,0.8389421701431274,0.221,1.0116,0.621,0.6179421701431275
138,688508167152603136,3177406031,"KEEP KISSING THIS, BREXITERS 😁😁😁

We can do it - #Brexit is coming, God willing https://t.co/feCz03dBZU",0x1f601|0x1f601|0x1f601,positive,keep kissing  brexiters beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes  come  god willing,0x1f601|0x1f601|0x1f601,0.7003,0.25,0.5035697817802429,0.449,0.2513,0.199,0.05456978178024291
141,688653835754192896,277954367,#marr Can I be one of the first Eurosceptics to welcome Nick Clegg to #EURef debate. Good to see you again Nick 😉 #VoteLeave #Brexit,0x1f609,positive,one first eurosceptics welcome nick clegg debate  good see nick winking_face,0x1f609,0.7096,0.5833333333333334,-0.8320447206497192,0.463,0.24659999999999999,0.12033333333333335,1.2950447206497193
144,688703398108073984,101598139,#wtf 😱 errrrrrrrr.....nope!&gt;German minister proposes levy on fuel to help with cost of migration  https://t.co/mljrc8gKsA #Brexit,0x1f631,negative,face_screaming_in_fear errrrrrrrr  nope   german minister propose levy fuel help cost migration,0x1f631,0.4019,0.0,0.5365708470344543,0.19,0.21189999999999998,0.19,0.34657084703445434
145,688719286957834240,3362362203,RT @JacobWhitesides: I hate this shit idk why no one can see my tweets 😂 https://t.co/IooAMGxfbU,0x1f602,neutral,rt hate shit idk one see tweet face_with_tears_of_joy,0x1f602,-0.8271,-0.5,0.8856850266456604,0.221,1.0481,0.721,0.6646850266456604
148,688754633502756864,28343777,"@happyjackbrit @2tweetaboutit if we don't get Brexit, could be very soon😡",0x1f621,neutral,get brexit  could soon pouting_face,0x1f621,0.0,0.0,0.6955024003982544,-0.173,0.173,0.173,0.8685024003982544
153,688968055959863296,2574000182,Tired 😫,0x1f62b,neutral,tire tired_face,0x1f62b,0.0,0.0,0.5334580540657043,-0.145,0.145,0.145,0.6784580540657044
155,689091961098211328,1483217395,I'm the one who got yo sister on flats &amp; shit 💊😎,0x1f60e,negative,im one get yo sister flat  shit pill smiling_face_with_sunglasses,0x1f60e,-0.5574,-0.1125,0.6264091730117798,0.491,1.0484,0.6035,0.1354091730117798
156,689104573940760576,3307510882,RT @brooke2jay: Please don't look on my socials trying to find info 😂 I be subbing the air sometimes you won't know shit,0x1f602,positive,rt please look social try find info face_with_tears_of_joy sub air sometimes know shit,0x1f602,-0.3182,-0.08333333333333334,0.5884806513786316,0.221,0.5392,0.30433333333333334,0.3674806513786316
157,689126647010824192,387829302,No you don't cause you wouldve texted me 😊 https://t.co/v5sN9RRYtM,0x1f60a,neutral,cause wouldve texted smiling_face_with_smiling_eyes,0x1f60a,0.0,0.0,0.49921995401382446,0.644,0.644,0.644,0.14478004598617555
158,689156985640628224,500143771,"@paulypilot finally pricing in brexit, once the pro Europe propaganda machine kicks in bargains a plenty😉",0x1f609,negative,finally price brexit  pro europe propaganda machine kick bargain plenty winking_face,0x1f609,-0.0516,-0.05,0.4906364679336548,0.463,0.5146000000000001,0.513,0.027636467933654763
159,689176127475183616,3130583288,"@spectator Brexit is just another excuse but when push comes to shove don't forget lots of Scottish people r clever,no oil,no Trump 😦",0x1f626,neutral,brexit another excuse push come shove forget lot scottish people r clever  oil  trump frowning_face_with_open_mouth,0x1f626,0.34,0.05833333333333333,0.5378513336181641,-0.368,0.708,0.42633333333333334,0.9058513336181641
160,689169265992306688,138579043,Jamie Dornan Doing My Dishes 😛😂😜 #WhatWomenWantIn5Words,0x1f61b|0x1f602|0x1f61c,neutral,jamie dornan dish face_with_tongue face_with_tears_of_joy winking_face_with_tongue,0x1f61b|0x1f602|0x1f61c,0.0,0.0,0.7409945726394653,0.42566666666666664,0.42566666666666664,0.42566666666666664,0.3153279059727987
161,689214994840444928,297286429,"@chris_french UK trade with South Kotea going well? Must be because of the FTA signed with EU😂
https://t.co/XnhQW9fe6P
#brexit",0x1f602,neutral,uk trade south kotea go well  must fta sign eu face_with_tears_of_joy,0x1f602,0.2732,0.0,-0.6449084281921387,0.221,0.052199999999999996,0.221,0.8659084281921386
162,689228617000349696,297286429,"@petermu04344970 @chris_french @bullshdetector Should have joined €zone, manufacturing would have boomed like in Germany😱
#brexit worsens it",0x1f631,negative,join  zone  manufacture would boom like germany face_screaming_in_fear worsens,0x1f631,0.1531,0.0,0.5337608456611633,0.19,0.03689999999999999,0.19,0.34376084566116333
163,689408495343374336,3656559557,"@ProudBrit85
This guy #Juncker is a crackpot #UK has to #Brexit
#EUExit
#LeaveEU
#migrants
#migrantcrisis
#David_Cameron @David_Cameron 
👎😲✔",0x1f632,neutral,guy crackpot thumbs_down astonished_face check_mark,0x1f632,0.0,0.0,0.6144574880599976,-0.068,0.068,0.068,0.6824574880599976
165,689448518323339264,2285631986,RT @Tyler__Walton__: @_carlxo_ when does the second one start ? 😂,0x1f602,negative,rt second one start  face_with_tears_of_joy,0x1f602,0.0,0.0,0.6230047345161438,0.221,0.221,0.221,0.4020047345161438
166,689530376520388608,3177406031,@CllrBSilvester @andrea_4520 And the #brexit is rising 😀 #EUreferendum,0x1f600,neutral,rise grinning_face,0x1f600,0.0,0.0,0.733643651008606,0.568,0.568,0.568,0.165643651008606
168,689539866850361344,375032879,@KloWinstone I no I haven't saw U 4 ages see are Nic and Keith all the time! I did say Id take U to that pub in coalpit heath 😳,0x1f633,neutral,saw u 4 age see nic keith time  say id take u pub coalpit heath flushed_face,0x1f633,0.0,0.0,0.8726145625114441,0.018,0.018,0.018,0.8546145625114441
170,689592195435909120,297286429,Three kippers retweeted this parody tweet because (stupid as they are) they thought it was pro #brexit 😂 https://t.co/5HRzmeH2PA,0x1f602,neutral,three kipper retweeted parody tweet  stupid  think pro face_with_tears_of_joy,0x1f602,-0.5267,-0.7999999999999999,0.7121983170509338,0.221,0.7476999999999999,1.021,0.49119831705093386
174,689751690837413888,28343777,"@MagalonPhilippe @johnbostock3 @MailOnline Mustn't upset the bleeding heart Sheeple's must we, can't stoke the BREXIT🔥Fire any more😡‼️",0x1f621,negative,upset bleed heart sheeples must  cant stoke brexit fire fire pouting_face double_exclamation_mark ,0x1f621,0.121,0.0,0.8663492202758789,-0.173,0.294,0.173,1.039349220275879
177,689805504906973184,46928872,People who think we'd be in a stronger position on trade negotiations outside the EU 🙈😐 #Brexit #strongerin,0x1f648|0x1f610,positive,people think wed strong position trade negotiation outside eu seenoevil_monkey neutral_face,0x1f648|0x1f610,0.5106,0.21666666666666665,0.7803134322166443,0.021999999999999992,0.48860000000000003,0.19466666666666665,0.7583134322166443
179,689875685817651200,3435756377,@Grazer10 @ronnieb06227051 @smithnicole896 @METAKNlGHT But eon't vote for brexit which you say will hive you a referendum to leave to uk. 😄,0x1f604,negative,eont vote brexit say hive referendum leave uk  grinning_face_with_smiling_eyes,0x1f604,-0.0516,0.0,0.6436382532119751,0.421,0.47259999999999996,0.421,0.2226382532119751
180,689905029302632448,297286429,@simonblake1977 no I just pay tax but never get to vote 😭#brexit,0x1f62d,negative,pay tax never get vote loudly_crying_face,0x1f62d,-0.1027,0.0,0.751084566116333,-0.093,0.0097,0.093,0.844084566116333
181,689919760126054400,297286429,"@chris_french keep your friends close, your enemies closer 😂
#brexit  @bullshdetector",0x1f602,negative,keep friend close  enemy closer face_with_tears_of_joy,0x1f602,-0.0772,0.0,0.6667230129241943,0.221,0.2982,0.221,0.44572301292419436
182,689935127225434112,90982177,@guardian ...BREXIT is now a racing certainty ...get back control of our laws and borders 😃,0x1f603,neutral, brexit race certainty  get back control law border grinning_face_with_big_eyes,0x1f603,0.25,0.0,0.7025114893913269,0.557,0.30700000000000005,0.557,0.14551148939132685
183,689921758779064320,84183328,One reason that #brexit might be better for the #humans involved? 😳 https://t.co/32kLveBds9,0x1f633,positive,one reason might better involve  flushed_face,0x1f633,0.4404,0.5,0.6479515433311462,0.018,0.4224,0.482,0.6299515433311462
184,689935430976999424,575690565,#EU hopes Turkey will stop migrants 😂 #BREXIT,0x1f602,positive,hope turkey stop migrant face_with_tears_of_joy,0x1f602,0.1779,0.0,0.580980658531189,0.221,0.0431,0.221,0.359980658531189
185,690081770323185664,26995562,RT @brendan_m96: Had a good laugh at this haha 😂😂 @1308Macfarlane https://t.co/5JeMEPkwOl,0x1f602|0x1f602,neutral,rt good laugh haha face_with_tears_of_joy face_with_tears_of_joy,0x1f602|0x1f602,0.8591,0.39999999999999997,-0.949996292591095,0.221,0.6381,0.17899999999999996,1.170996292591095
186,690093115647102976,141311571,@Number10gov Making a GREAT case for #Brexit there😀,0x1f600,positive,make great case grinning_face,0x1f600,0.6249,0.8,-0.4896799921989441,0.568,0.05690000000000006,0.2320000000000001,1.0576799921989442
189,690149663408836608,867070008,There are some absolute characters outside Liverpool Street station. 😂 #peoplewatching,0x1f602,neutral,absolute character outside liverpool street station  face_with_tears_of_joy,0x1f602,0.0,0.1,-0.49650731682777405,0.221,0.221,0.121,0.717507316827774
191,690170516729044992,81221842,RT @ceoYangHyunSuck: So please leave Hayi alone coz 😩,0x1f629,neutral,rt please leave hayi alone coz weary_face,0x1f629,0.0258,0.0,0.5134117007255554,-0.368,0.3938,0.368,0.8814117007255554
192,690171740341825536,3177406031,@BBCGavinHewitt @BBCNews Oh - here we go. The polls r now shifting strongly towards #brexit so slippery Cam will postpone as long as poss 😕,0x1f615,negative,oh  go  poll r shift strongly towards slippery cam postpone long po confused_face,0x1f615,-0.5267,0.19166666666666665,0.7181846499443054,-0.397,0.12969999999999993,0.5886666666666667,1.1151846499443054
197,690211558941691904,367999975,"And then wena? 😐 ""@_QueenCatt: Like we care  https://t.co/Z2fNiGvwWD""",0x1f610,neutral,wena  neutral_face  like care,0x1f610,0.6908,0.0,0.760940670967102,-0.388,1.0788,0.388,1.148940670967102
201,690288339333812224,4365988217,The rest of today is gonna be one shitty day 💔😭,0x1f62d,positive,rest today gonna one shitty day broken_heart loudly_crying_face,0x1f62d,-0.5574,0.0,0.9467085003852844,-0.093,0.46440000000000003,0.093,1.0397085003852844
202,690311523374350336,292611679,my head is hurting. 😐 bad.,0x1f610,positive,head hurt  neutral_face bad ,0x1f610,-0.7845,-0.6999999999999998,0.8452903628349304,-0.388,0.39649999999999996,0.31199999999999983,1.2332903628349303
203,690311875997896704,487624421,@JoSturridge 😔,0x1f614,positive,pensive_face,0x1f614,0.0,0.0,0.7237026691436768,-0.146,0.146,0.146,0.8697026691436768
204,690311494739820544,18629308,#Brexit is such a stupid word. When did we start using silly made up words to discuss serious issues?! 😬 #bbcqt,0x1f62c,negative,stupid word  start use silly make word discuss serious issue   grimacing_face,0x1f62c,-0.5574,-0.5444444444444444,0.8926266431808472,0.194,0.7514000000000001,0.7384444444444445,0.6986266431808472
205,690312939367174144,575690565,".@SamSussex no no because Turkey is being paid to fix all immigration 

😂 #BREXIT",0x1f602,neutral, turkey pay fix immigration face_with_tears_of_joy,0x1f602,-0.1027,0.0,0.600882887840271,0.221,0.3237,0.221,0.379882887840271
206,690322936331378688,297286429,"@PaulJDavison quite right but what do you answer to people like that plant kipper with his ""they need us more than we them😤""
#brexit #bbcqt",0x1f624,positive,quite right answer people like plant kipper  need u face_with_steam_from_nose ,0x1f624,0.3612,0.2857142857142857,0.6832156777381897,-0.209,0.5702,0.49471428571428566,0.8922156777381897
208,690346442209300480,297443753,RT @hana89cute: @moddy_89 @Lovelly_Shakyra @syafiqnshafiqah @elvirarami @amanyjks @angelbeaq1208 thanks darling im so happy 😘😂💕💕🐝🤗 https://…,0x1f618|0x1f602,neutral,rt thanks darling im happy face_blowing_a_kiss face_with_tears_of_joy two_hearts two_hearts honeybee smiling_face_with_open_hands,0x1f618|0x1f602,0.886,0.5,-0.9833347797393799,0.46099999999999997,0.42500000000000004,0.039000000000000035,1.4443347797393797
212,690446071206649856,470359977,I think im in my feelings😭,0x1f62d,negative,think im feeling loudly_crying_face,0x1f62d,0.128,0.0,0.4846488833427429,-0.093,0.221,0.093,0.5776488833427429
216,690489977755537408,341045856,@DenisMacShane michael caine backs brexit sad 😢,0x1f622,negative,michael caine back brexit sad crying_face,0x1f622,-0.4767,-0.25,0.8633575439453125,0.007,0.4837,0.257,0.8563575439453125
217,690475886186008576,63925655,"@RedHotSquirrel
That's a typical CON by the office of #EU
#LeaveEU
#Brexit
#UKIP
#EUref
#no2eu
#outeu
#votetoleave
👍😲",0x1f632,neutral,thats typical con office thumbs_up astonished_face,0x1f632,0.0,-0.16666666666666666,0.5789141654968262,-0.068,0.068,0.09866666666666665,0.6469141654968262
218,690483951631212544,2725109187,@Nigel_Farage @themichaelcaine @benrileysmith 😂😂😂😂 'Blow the bloody doors off!' #Brexit,0x1f602|0x1f602|0x1f602|0x1f602,negative,face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy  blow bloody door  ,0x1f602|0x1f602|0x1f602|0x1f602,-0.4404,-0.8,0.4806238114833832,0.221,0.6614,1.0210000000000001,0.2596238114833832
219,690509996577198080,22314440,"@jasonmohammad @BBCSport &lt;takes offence immediately&gt; Yeah? But can he comment on the Brexit? Or run slowly? No, didn't think so. 😂",0x1f602,negative, take offence immediately  yeah  comment brexit  run slowly   think  face_with_tears_of_joy,0x1f602,0.0,-0.30000000000000004,0.48233136534690857,0.221,0.221,0.521,0.2613313653469086
223,690555355055722496,1622324250,You need new perfume or body wash or something PLEASE 😷,0x1f637,positive,need new perfume body wash something please face_with_medical_mask,0x1f637,0.3182,0.13636363636363635,0.8124989867210388,-0.169,0.48719999999999997,0.3053636363636364,0.9814989867210389
225,690601674872872960,3899337568,@rog_ukip Yes and they'll have to pay us on Brexit😃,0x1f603,neutral,yes theyll pay u brexit grinning_face_with_big_eyes,0x1f603,0.3182,0.0,0.5553879737854004,0.557,0.23880000000000007,0.557,0.00161202621459966
